X,Y,ID,Ottawa__Police_Division,Ottawa_Police_Sector,Report_Date,Incident_StartDate,Incident_EndDate,Weekday,Location_Type,Primary_Offence,ONS_Neighbourhood_2019,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Colour,Bicycle_Speed,X,Y,Census_Tract_Unique_ID,Census_Tract_Name,Object_ID,OBJECTID
368372.146,5031992.634,3309,Central,24,3-Jul-16,3-Jul-16,,1,Commercial Dwelling Unit,THEFT<BICYCLE,Sandy Hill,Stolen,1000,LOUIS GARNEAU,LG2,REGULAR,MEN'S,Grey,0,368372.146,5031992.634,5050050,50,3309,3308
368227.7049,5032046.582,3310,Central,24,4-Jul-16,1-Jul-16,1-Jul-16,6,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,90,NEXT,26 HP,MOUNTAIN,WOMEN'S,White,18,368227.7049,5032046.582,,,3310,3309
368495.8611,5032121.17,3311,Central,24,4-Jul-16,3-Jul-16,4-Jul-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,150,MARIN,UNKNOWN,HYBRID,MEN'S,"Silver, Aluminum, Stainless Steel",21,368495.8611,5032121.17,5050050,50,3311,3310
369051.7071,5032646.586,3312,Central,24,9-Jul-16,7-Jul-16,8-Jul-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,1000,KONA,SCRAP,MOUNTAIN,MEN'S,Blue,0,369051.7071,5032646.586,5050053,53,3312,3311
369374.7079,5032657.586,3313,Central,24,11-Jul-16,10-Jul-16,11-Jul-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,1000,GIANT,OCR3 (3514),RACER,WOMEN'S,Light Blue,0,369374.7079,5032657.586,5050052,52,3313,3312
369472.7101,5031989.58,3314,Central,24,11-Jul-16,9-Jul-16,9-Jul-16,7,,THEFT<BICYCLE,Sandy Hill,Stolen,3000,MARIN,WOLF RIDGE,MOUNTAIN,MEN'S,Black,18,369472.7101,5031989.58,5050052,52,3314,3313
368371.626,5032042.422,3315,Central,24,14-Jul-16,13-Jul-16,13-Jul-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,300,EVERYDAY,700,HYBRID,MEN'S,Blue,21,368371.626,5032042.422,5050050,50,3315,3314
368227.7049,5032046.582,3316,Central,24,14-Jul-16,13-Jul-16,14-Jul-16,4,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,400,KUNSTADT,HYBRID,HYBRID,MEN'S,Grey,0,368227.7049,5032046.582,,,3316,3315
368528.8285,5031906.694,3317,Central,24,19-Jul-16,14-Jul-16,19-Jul-16,5,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,1500,NORCO,UNKNOWN,HYBRID,MEN'S,Grey,21,368528.8285,5031906.694,5050050,50,3317,3316
368849.7079,5031852.579,3318,Central,24,20-Jul-16,19-Jul-16,20-Jul-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,1200,DEVINCI,HYBRID,HYBRID,UNISEX,Blue,21,368849.7079,5031852.579,5050050,50,3318,3317
369128.7101,5031547.576,3319,Central,24,20-Jul-16,13-Jul-16,20-Jul-16,4,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,520,RALEIGH,BACK ALLEY,HYBRID,MEN'S,Black,21,369128.7101,5031547.576,5050051,51,3319,3318
368416.706,5032256.584,3320,Central,24,21-Jul-16,20-Jul-16,21-Jul-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,500,NORCO,"24""""",REGULAR,MEN'S,Black,,368416.706,5032256.584,5050053,53,3320,3319
368528.8285,5031906.694,3321,Central,24,22-Jul-16,15-Jul-16,22-Jul-16,6,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,200,SPECIALIZED,UNKNOWN,MOUNTAIN,MEN'S,Red,0,368528.8285,5031906.694,5050050,50,3321,3320
368227.7049,5032046.582,3322,Central,24,23-Jul-16,23-Jul-16,23-Jul-16,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,200,SUPERCYCLE HOOL,HOOLIGAN,MOUNTAIN,MEN'S,Blue,21,368227.7049,5032046.582,,,3322,3321
368227.7049,5032046.582,3323,Central,24,23-Jul-16,23-Jul-16,23-Jul-16,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,500,SPECIALIZED,UNKNOWN,HYBRID,WOMEN'S,Blue,21,368227.7049,5032046.582,,,3323,3322
368416.706,5032256.584,3324,Central,24,25-Jul-16,16-Jul-16,24-Jul-16,7,Dwelling Building/ House,THEFT<BICYCLE,Sandy Hill,Stolen,500,KONA,DEW DELUXE,HYBRID,MEN'S,Copper,24,368416.706,5032256.584,5050053,53,3324,3323
368002.7049,5031904.581,3325,Central,24,26-Jul-16,24-Jul-16,25-Jul-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,499,GT,AGGRESSOR,MOUNTAIN,MEN'S,White,24,368002.7049,5031904.581,5050054,54,3325,3324
368185.7049,5032111.583,3326,Central,24,26-Jul-16,26-Jul-16,26-Jul-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,1200,RALEIGH,REVENUE,RACER,MEN'S,Blue,14,368185.7049,5032111.583,5050054,54,3326,3325
369199.7101,5031589.576,3327,Central,24,27-Jul-16,5-Jul-16,13-Jul-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,700,GARY FISHER,NIRVANA,HYBRID,MEN'S,Red,0,369199.7101,5031589.576,5050051,51,3327,3326
368933.7071,5032297.583,3328,Central,24,28-Jul-16,26-Jul-16,28-Jul-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,150,MONGOOSE,2008,MOUNTAIN,UNISEX,Maroon,7,368933.7071,5032297.583,5050051,51,3328,3327
368946.8317,5031553.624,3329,Central,24,28-Jul-16,28-Jul-16,28-Jul-16,5,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,700,KONA,DEW PLUS,HYBRID,MEN'S,Dark Green ,24,368946.8317,5031553.624,5050050,50,3329,3328
368416.706,5032256.584,3330,Central,24,30-Jul-16,22-Jun-16,30-Jul-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,500,TREK CHARCOAL 5,7.1FX17,N/A,N/A,Grey,,368416.706,5032256.584,5050053,53,3330,3329
369026.709,5031717.578,3331,Central,24,1-Aug-16,29-Jul-15,1-Aug-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,442.45,SCHWINN,"TESLIN 2,4",MOUNTAIN,WOMEN'S,"Purple, Lavender, Mauve",21,369026.709,5031717.578,5050051,51,3331,3330
368997.7079,5032191.582,3332,Central,24,4-Aug-16,4-Aug-16,4-Aug-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,80,ELECTRA,UNKNOWN,OTHER,WOMEN'S,Red,3,368997.7079,5032191.582,5050051,51,3332,3331
368636.8819,5031723.753,3333,Central,24,8-Aug-16,8-Aug-16,8-Aug-16,2,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,800,GIANT,ROAM 2,HYBRID,MEN'S,Black,27,368636.8819,5031723.753,5050050,50,3333,3332
368636.8819,5031723.753,3334,Central,24,9-Aug-16,8-Aug-16,9-Aug-16,2,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,600,KONA,DEW,HYBRID,UNISEX,Black,24,368636.8819,5031723.753,5050050,50,3334,3333
368552.4011,5032340.302,3335,Central,24,9-Aug-16,4-Aug-16,8-Aug-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,40,PEUGEOT,DUNE,MOUNTAIN,MEN'S,Black,21,368552.4011,5032340.302,5050051,51,3335,3334
368813.7071,5032223.583,3336,Central,24,11-Aug-16,10-Aug-16,11-Aug-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,650,TREK,7.1 FX 2007,HYBRID,MEN'S,Black,21,368813.7071,5032223.583,5050051,51,3336,3335
368185.7049,5032111.583,3337,Central,24,11-Aug-16,11-Aug-16,11-Aug-16,5,Commercial Dwelling Unit,THEFT<BICYCLE,Sandy Hill,Stolen,576.24,KHS,URBAN XSCAPE,REGULAR,UNISEX,"Silver, Aluminum, Stainless Steel",24,368185.7049,5032111.583,5050054,54,3337,3336
368877.7079,5032117.582,3338,Central,24,12-Aug-16,11-Aug-16,12-Aug-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,769,GIANT,ESCAPE,HYBRID,MEN'S,White,27,368877.7079,5032117.582,5050051,51,3338,3337
368227.7049,5032046.582,3339,Central,24,14-Aug-16,14-Aug-16,14-Aug-16,1,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,1000,GIANT,NRS2,MOUNTAIN,MEN'S,Red,,368227.7049,5032046.582,,,3339,3338
368946.8317,5031553.624,3340,Central,24,15-Aug-16,30-Jun-16,5-Jul-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,800,FELT,VERZA SPEED 40,HYBRID,MEN'S,Orange,40,368946.8317,5031553.624,5050050,50,3340,3339
368971.7071,5032505.585,3341,Central,24,15-Aug-16,13-Aug-16,13-Aug-16,7,,THEFT<BICYCLE,Sandy Hill,Stolen,300,KUNDSTADT,OTTAWA,HYBRID,MEN'S,Grey,21,368971.7071,5032505.585,5050051,51,3341,3340
368987.7079,5031937.58,3342,Central,24,17-Aug-16,16-Aug-16,16-Aug-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,600,CCM SLOPE,"26"""" HARDTAIL",MOUNTAIN,WOMEN'S,Black,0,368987.7079,5031937.58,5050051,51,3342,3341
368634.706,5032205.583,3343,Central,24,18-Aug-16,10-Aug-16,18-Aug-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,200,VELO SPORT,UNKNOWN,MOUNTAIN,N/A,"Purple, Lavender, Mauve",,368634.706,5032205.583,,,3343,3342
368528.8285,5031906.694,3344,Central,24,19-Aug-16,19-Aug-16,19-Aug-16,6,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,500,GIANT,OCR TOURING,TOURING,MEN'S,Grey,27,368528.8285,5031906.694,5050050,50,3344,3343
369013.7071,5032438.585,3345,Central,24,22-Aug-16,22-Aug-16,,2,,THEFT<BICYCLE,Sandy Hill,Recovered,,DO BER MANN BIK,PINCHER,MOUNTAIN,MEN'S,"Purple, Lavender, Mauve",1,369013.7071,5032438.585,5050052,52,3345,3344
368454.2729,5031858.951,3346,Central,24,23-Aug-16,17-Aug-16,17-Aug-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,678,GIANT,LIV,TOURING,WOMEN'S,"Silver, Aluminum, Stainless Steel",,368454.2729,5031858.951,5050050,50,3346,3345
368185.7049,5032111.583,3347,Central,24,24-Aug-16,24-Aug-16,24-Aug-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,500,GIANT,FCR2W,HYBRID,WOMEN'S,White,21,368185.7049,5032111.583,5050054,54,3347,3346
368185.7049,5032111.583,3348,Central,24,29-Aug-16,29-Aug-16,29-Aug-16,2,,THEFT<BICYCLE,Sandy Hill,Stolen,500,KONA,STUFF,MOUNTAIN,UNISEX,Blue,16,368185.7049,5032111.583,5050054,54,3348,3347
368416.706,5032256.584,3349,Central,24,31-Aug-16,30-Aug-16,31-Aug-16,3,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,500,K2,ZED SPORT SE,MOUNTAIN,MEN'S,Blue,21,368416.706,5032256.584,5050053,53,3349,3348
368227.7049,5032046.582,3350,Central,24,1-Sep-16,1-Sep-16,1-Sep-16,5,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,1200,NORCO,FLUID,MOUNTAIN,N/A,White,24,368227.7049,5032046.582,,,3350,3349
368002.7049,5031904.581,3351,Central,24,2-Sep-16,2-Sep-16,2-Sep-16,6,,THEFT<BICYCLE,Sandy Hill,Stolen,1000,TREK,LOLA,RACER,WOMEN'S,Blue,8,368002.7049,5031904.581,5050054,54,3351,3350
368822.7079,5031736.578,3352,Central,24,7-Sep-16,3-Sep-16,7-Sep-16,7,,THEFT<BICYCLE,Sandy Hill,Stolen,575,GHOST,PANAMAO X2.2015,HYBRID,UNISEX,Black,0,368822.7079,5031736.578,5050050,50,3352,3351
368946.8317,5031553.624,3353,Central,24,9-Sep-16,9-Sep-16,9-Sep-16,6,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,800,GIANT,XTC2,MOUNTAIN,WOMEN'S,White,21,368946.8317,5031553.624,5050050,50,3353,3352
368552.4011,5032340.302,3354,Central,24,12-Sep-16,11-Sep-16,12-Sep-16,1,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,600,G2,ZED 1.3,MOUNTAIN,MEN'S,Black,18,368552.4011,5032340.302,5050051,51,3354,3353
368919.7079,5031895.58,3355,Central,24,12-Sep-16,9-Sep-16,11-Sep-16,6,,THEFT<BICYCLE,Sandy Hill,Stolen,400,NAKAMURA,ROYAL,HYBRID,WOMEN'S,White,18,368919.7079,5031895.58,5050051,51,3355,3354
368534.706,5032050.582,3356,Central,24,12-Sep-16,12-Sep-16,12-Sep-16,2,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,400,LIV / GIANT,ALIGHT,HYBRID,WOMEN'S,Turquoise,12,368534.706,5032050.582,5050050,50,3356,3355
369475.0411,5032487.524,3357,Central,24,18-Sep-16,18-Sep-16,18-Sep-16,1,Park,THEFT<BICYCLE,Sandy Hill,Stolen,300,KONA,UNKNOWN,N/A,N/A,Grey,,369475.0411,5032487.524,5050052,52,3357,3356
368634.706,5032205.583,3358,Central,24,22-Sep-16,22-Sep-16,22-Sep-16,5,,B&E RESIDENCE,Sandy Hill,Stolen,2400,FOCUS,BLACK FOREST,MOUNTAIN,MEN'S,Black,20,368634.706,5032205.583,,,3358,3357
368822.7079,5031736.578,3359,Central,24,25-Sep-16,24-Sep-16,25-Sep-16,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,650,TREK,FX 7.3,HYBRID,MEN'S,Grey,21,368822.7079,5031736.578,5050050,50,3359,3358
368987.7079,5031937.58,3360,Central,24,25-Sep-16,23-Sep-16,25-Sep-16,6,Schools,THEFT<BICYCLE,Sandy Hill,Stolen,160,UNKNOWN,UNKNOWN,HYBRID,WOMEN'S,Blue,5,368987.7079,5031937.58,5050051,51,3360,3359
369432.709,5032207.582,3361,Central,24,25-Sep-16,25-Sep-16,25-Sep-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,400,STATE BICYCLE,UNKNOWN,REGULAR,MEN'S,Light Green ,1,369432.709,5032207.582,5050052,52,3361,3360
368495.8611,5032121.17,3362,Central,24,27-Sep-16,25-Sep-16,27-Sep-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,0,TREK,UNKNOWN,RACER,MEN'S,Black,1,368495.8611,5032121.17,5050050,50,3362,3361
369397.7079,5032855.588,3363,Central,24,28-Sep-16,26-Sep-16,27-Sep-16,2,,B&E W/INT IND OF,Sandy Hill,Stolen,700,LOUIS GARNEAU,UNKNOWN,HYBRID,UNISEX,"Black, Silver, Aluminum, Stainless Steel",21,369397.7079,5032855.588,5050052,52,3363,3362
369026.709,5031717.578,3364,Central,24,30-Sep-16,28-Sep-16,30-Sep-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,900,KONA,TIKA,MOUNTAIN,WOMEN'S,Turquoise,0,369026.709,5031717.578,5050051,51,3364,3363
368770.7071,5032290.584,3365,Central,24,1-Oct-16,29-Sep-16,30-Sep-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,600,NORCO,MOUNTAINEER,MOUNTAIN,UNISEX,Blue,21,368770.7071,5032290.584,5050051,51,3365,3364
368719.7071,5031903.58,3366,Central,24,3-Oct-16,3-Oct-16,3-Oct-16,2,Commercial / Corporate Places,THEFT<BICYCLE,Sandy Hill,Stolen,900,KONA,MAHUNA,MOUNTAIN,MEN'S,Orange,,368719.7071,5031903.58,5050050,50,3366,3365
368371.626,5032042.422,3367,Central,24,4-Oct-16,4-Oct-16,4-Oct-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,2000,SCOTT,SPEEDSTER 10,RACER,MEN'S,Dark Green ,20,368371.626,5032042.422,5050050,50,3367,3366
368729.706,5032357.584,3368,Central,24,6-Oct-16,4-Oct-16,5-Oct-16,3,,THEFT<BICYCLE,Sandy Hill,Stolen,250,EVERYDAY,700C HYBRID,HYBRID,MEN'S,Black,7,368729.706,5032357.584,5050051,51,3368,3367
369132.7079,5032511.585,3369,Central,24,7-Oct-16,6-Oct-16,7-Oct-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,600,NORCO,SASQUATCH,MOUNTAIN,MEN'S,Beige,8,369132.7079,5032511.585,5050052,52,3369,3368
368227.7049,5032046.582,3370,Central,24,8-Oct-16,7-Oct-16,7-Oct-16,6,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,750,OPUS,SCHERZO,RACER,MEN'S,Yellow,,368227.7049,5032046.582,,,3370,3369
369279.7101,5031637.577,3371,Central,24,8-Oct-16,7-Oct-16,8-Oct-16,6,,THEFT<BICYCLE,Sandy Hill,Stolen,400,NORCO,CHARGER,MOUNTAIN,MEN'S,"Black, Blue",27,369279.7101,5031637.577,5050051,51,3371,3370
368690.706,5032425.585,3372,Central,24,11-Oct-16,4-Oct-16,7-Oct-16,3,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,175,UNKNOWN,UNKNOWN,REGULAR,UNISEX,Blue,10,368690.706,5032425.585,5050053,53,3372,3371
369498.7101,5032249.582,3373,Central,24,12-Oct-16,12-Oct-16,12-Oct-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,500,NORTHLAND,UNKNOWN,MOUNTAIN,MEN'S,Red,10,369498.7101,5032249.582,5050052,52,3373,3372
368185.7049,5032111.583,3374,Central,24,16-Oct-16,16-Oct-16,16-Oct-16,1,,THEFT<BICYCLE,Sandy Hill,Stolen,200,UNKNOWN,UNKNOWN,REGULAR,WOMEN'S,"Silver, Aluminum, Stainless Steel",,368185.7049,5032111.583,5050054,54,3374,3373
368636.8819,5031723.753,3375,Central,24,19-Oct-16,19-Oct-16,19-Oct-16,4,,THEFT<BICYCLE,Sandy Hill,Stolen,2000,KONA,KULA SUPREME (2,MOUNTAIN,MEN'S,Yellow,27,368636.8819,5031723.753,5050050,50,3375,3374
369755.7121,5031677.576,3376,Central,24,31-Oct-16,28-Oct-16,29-Oct-16,6,,THEFT<BICYCLE,Sandy Hill,Stolen,250,VILANO CYCLES,BLACK FRAME RED,OTHER,MEN'S,Black,,369755.7121,5031677.576,5050052,52,3376,3375
368454.2729,5031858.951,3377,Central,24,4-Nov-16,3-Nov-16,4-Nov-16,5,,THEFT<BICYCLE,Sandy Hill,Stolen,600,CCM,ENDURANCE 700C,RACER,MEN'S,Black,14,368454.2729,5031858.951,5050050,50,3377,3376
368719.7071,5031903.58,3378,Central,24,7-Nov-16,7-Nov-16,7-Nov-16,2,Commercial / Corporate Places,THEFT<BICYCLE,Sandy Hill,Recovered,600,ROCKY MOUNTAIN,VERTEX 10,MOUNTAIN,MEN'S,"Dark Blue, White",27,368719.7071,5031903.58,5050050,50,3378,3377
369128.7101,5031547.576,3379,Central,24,12-Nov-16,12-Nov-16,12-Nov-16,7,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,600,TREK,FX 2 2017,HYBRID,MEN'S,Black,21,369128.7101,5031547.576,5050051,51,3379,3378
368227.7049,5032046.582,3380,Central,24,15-Nov-16,14-Nov-16,14-Nov-16,2,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,400,SCHWINN,UNKNOWN,MOUNTAIN,WOMEN'S,"Purple, Lavender, Mauve",,368227.7049,5032046.582,,,3380,3379
368750.7079,5031694.578,3381,Central,24,16-Nov-16,12-Nov-16,12-Nov-16,7,,THEFT<BICYCLE,Sandy Hill,Stolen,150,GIANT,UNKNOWN,MOUNTAIN,MEN'S,Black,21,368750.7079,5031694.578,5050050,50,3381,3380
369292.7079,5032791.587,3382,Central,24,28-Feb-17,1-Feb-17,28-Feb-17,4,,THEFT<BICYCLE,Sandy Hill,Stolen,200,MARIN,BEAR VALLEY,MOUNTAIN,UNISEX,Grey,24,369292.7079,5032791.587,,,3382,3381
368454.2729,5031858.951,3383,Central,24,18-Mar-17,10-Nov-16,10-Nov-16,5,Commercial / Corporate Places,THEFT<BICYCLE,Sandy Hill,Stolen,550,SCHWINN,VOLARE 1300,RACER,MEN'S,White,14,368454.2729,5031858.951,5050050,50,3383,3382
368528.8285,5031906.694,3384,Central,24,21-Mar-17,21-Mar-17,21-Mar-17,3,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,350,SCHWINN,ANTRIM,MOUNTAIN,MEN'S,White,21,368528.8285,5031906.694,5050050,50,3384,3383
369511.711,5031780.578,3385,Central,24,3-Apr-17,2-Apr-17,3-Apr-17,1,,THEFT<BICYCLE,Sandy Hill,Stolen,75,MCKINLEY,JAVA,MOUNTAIN,WOMEN'S,N/A,0,369511.711,5031780.578,5050051,51,3385,3384
369334.7079,5032722.587,3386,Central,24,8-Apr-17,23-Mar-17,25-Mar-17,5,,THEFT<BICYCLE,Sandy Hill,Stolen,200,ECO-VELO,UNKNOWN,HYBRID,MEN'S,Dark Green ,0,369334.7079,5032722.587,5050052,52,3386,3385
368227.7049,5032046.582,3387,Central,24,19-Apr-17,18-Apr-17,18-Apr-17,3,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,550,GT,GT TRANSEO 6.0,TOURING,MEN'S,Grey,21,368227.7049,5032046.582,,,3387,3386
368636.8819,5031723.753,3388,Central,24,20-Apr-17,19-Apr-17,19-Apr-17,4,,THEFT<BICYCLE,Sandy Hill,Stolen,500,UNBRANDED,CUSTOM,OTHER,MEN'S,Black,1,368636.8819,5031723.753,5050050,50,3388,3387
367921.7041,5032044.582,3389,Central,24,25-Apr-17,25-Apr-17,25-Apr-17,3,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,2000,FOCUS,MARES,OTHER,MEN'S,Black,20,367921.7041,5032044.582,5050054,54,3389,3388
369338.7101,5031905.579,3390,Central,24,30-Apr-17,29-Apr-17,29-Apr-17,7,,THEFT<BICYCLE,Sandy Hill,Stolen,200,STEVENS,HYBRID 2009 X4,HYBRID,MEN'S,Blue,21,369338.7101,5031905.579,5050051,51,3390,3389
368636.8819,5031723.753,3391,Central,24,2-May-17,1-May-17,1-May-17,2,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,500,STEVENS,UNKNOWN,TOURING,MEN'S,Blue,21,368636.8819,5031723.753,5050050,50,3391,3390
369407.7101,5031948.579,3392,Central,24,9-May-17,8-May-17,9-May-17,2,,THEFT<BICYCLE,Sandy Hill,Stolen,2100,ARGON18,KRYPTON,TOURING,MEN'S,Blue,0,369407.7101,5031948.579,5050052,52,3392,3391
368807.7071,5032076.581,3393,Central,24,9-May-17,4-May-17,4-May-17,5,,THEFT<BICYCLE,Sandy Hill,Stolen,400,GIANT,UNKNOWN,MOUNTAIN,UNISEX,Red,21,368807.7071,5032076.581,5050051,51,3393,3392
368636.8819,5031723.753,3394,Central,24,11-May-17,7-May-17,7-May-17,1,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Sandy Hill,Stolen,250,TREK,UNKNOWN,HYBRID,MEN'S,Black,18,368636.8819,5031723.753,5050050,50,3394,3393
368750.7079,5031694.578,3395,Central,24,11-May-17,11-May-17,11-May-17,5,Dwelling Building/ House,THEFT<BICYCLE,Sandy Hill,Stolen,500,TREK,7.2 FX,HYBRID,MEN'S,Black,,368750.7079,5031694.578,5050050,50,3395,3394
368528.8285,5031906.694,3396,Central,24,11-May-17,11-May-17,11-May-17,5,University /College/ Learning Centre,THEFT<BICYCLE,Sandy Hill,Stolen,1000,KONA,HOSS,HYBRID,MEN'S,Blue,21,368528.8285,5031906.694,5050050,50,3396,3395
368227.7049,5032046.582,3397,Central,24,14-May-17,12-May-17,12-May-17,6,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,200,REEBOK,HARDTAIL MOUNTA,OTHER,WOMEN'S,"Purple, Lavender, Mauve",21,368227.7049,5032046.582,,,3397,3396
369251.0929,5032860.42,3398,Central,24,15-May-17,15-May-17,15-May-17,2,Dwelling Building/ House,THEFT<BICYCLE,Lowertown,Stolen,1200,GIANT,ROAD XR,HYBRID,MEN'S,Black,21,369251.0929,5032860.42,5050052,52,3398,3397
369128.7101,5031547.576,3399,Central,24,18-May-17,17-May-17,18-May-17,4,,THEFT<BICYCLE,Sandy Hill,Stolen,700,TREK,UNKNOWN,HYBRID,WOMEN'S,Blue,0,369128.7101,5031547.576,5050051,51,3399,3398
369440.7101,5031736.577,3400,Central,24,24-May-17,23-May-17,24-May-17,3,,THEFT<BICYCLE,Sandy Hill,Stolen,100,PEUGEOT,LOOKS LIKE CITY,HYBRID,UNISEX,Dark Blue,21,369440.7101,5031736.577,5050051,51,3400,3399
369697.2329,5031293.321,3401,Central,24,27-May-17,26-May-17,26-May-17,6,,THEFT<BICYCLE,Sandy Hill,Stolen,500,BRIDGEMOUNT,UNKNOWN,HYBRID,MEN'S,Red,18,369697.2329,5031293.321,5050014,14,3401,3400
368495.8611,5032121.17,3402,Central,24,27-May-17,19-May-17,22-May-17,6,,THEFT<BICYCLE,Sandy Hill,Stolen,100,SUPERCYCLE,STORM,MOUNTAIN,WOMEN'S,Pink,15,368495.8611,5032121.17,5050050,50,3402,3401
368690.706,5032425.585,3403,Central,24,28-May-17,28-May-17,28-May-17,1,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Sandy Hill,Stolen,100,MIYATA,SEVEN TEN,RACER,MEN'S,Red,,368690.706,5032425.585,5050053,53,3403,3402
368002.7049,5031904.581,3404,Central,24,7-Jun-17,7-Jun-17,7-Jun-17,4,,THEFT<BICYCLE,Sandy Hill,Stolen,900,SPECIALIZED,PITCH XS,MOUNTAIN,WOMEN'S,White,27,368002.7049,5031904.581,5050054,54,3404,3403
368227.7049,5032046.582,3405,Central,24,10-Jun-17,10-Jun-17,10-Jun-17,7,Other Non-commercial/ Corporate Places/ GOVT BLDG,THEFT<BICYCLE,Sandy Hill,Stolen,2200,MEC,UNKNOWN,REGULAR,UNISEX,Red,7,368227.7049,5032046.582,,,3405,3404
368227.7049,5032046.582,3406,Central,24,13-Jun-17,13-Jun-17,13-Jun-17,3,Bridge/ Streets,THEFT<BICYCLE,Sandy Hill,Stolen,900,BUSHTUKAH,UNKNOWN,MOUNTAIN,MEN'S,White,10,368227.7049,5032046.582,,,3406,3405
368227.7049,5032046.582,3407,Central,24,16-Jun-17,15-Jun-17,15-Jun-17,5,,THEFT<BICYCLE,Sandy Hill,Stolen,529,MOOSE BICYCLES,STOUT,RACER,MEN'S,Black,1,368227.7049,5032046.582,,,3407,3406
368591.706,5032273.584,3408,Central,24,16-Jun-17,16-Jun-17,,6,,THEFT<BICYCLE,Sandy Hill,Stolen,900,TREK,7500 FX,HYBRID,MEN'S,Maroon,9,368591.706,5032273.584,,,3408,3407
